STRUCT_ID	DRUG_NAME	GENE	ATC_CODE	TARGET_CLASS	TDL	Entrez
4667	betamethasone phosphate	CHRM5	NA	GPCR	Tclin	1133
4667	betamethasone phosphate	NR3C1	NA	Nuclear hormone receptor	Tclin	2908
4673	nalfurafine	OPRL1	V03AX02	GPCR	Tchem	4987
4673	nalfurafine	OPRK1	V03AX02	GPCR	Tclin	4986
4673	nalfurafine	OPRD1	V03AX02	GPCR	Tclin	4985
4673	nalfurafine	OPRM1	V03AX02	GPCR	Tclin	4988
4682	panobinostat	HDAC10	L01XH03	Enzyme	Tclin	83933
4682	panobinostat	HDAC11	L01XH03	Enzyme	Tclin	79885
4682	panobinostat	HDAC8	L01XH03	Enzyme	Tclin	55869
4682	panobinostat	HDAC9	L01XH03	Enzyme	Tclin	9734
4682	panobinostat	HDAC6	L01XH03	Enzyme	Tclin	10013
4682	panobinostat	HDAC1	L01XH03	Enzyme	Tclin	3065
4682	panobinostat	HDAC4	L01XH03	Enzyme	Tclin	9759
4682	panobinostat	HDAC3	L01XH03	Enzyme	Tclin	8841
4682	panobinostat	HDAC2	L01XH03	Enzyme	Tclin	3066
4682	panobinostat	HDAC5	L01XH03	Enzyme	Tclin	10014
4682	panobinostat	HDAC7	L01XH03	Enzyme	Tclin	51564
4684	perampanel	GRIA1	N03AX22	Ion channel	Tclin	2890
4684	perampanel	GRIA2	N03AX22	Ion channel	Tclin	2891
4684	perampanel	GRIA3	N03AX22	Ion channel	Tclin	2892
4684	perampanel	GRIA4	N03AX22	Ion channel	Tclin	2893
4706	sodium aurothiomalate	ADORA3	M01CB01	GPCR	Tchem	140
4706	sodium aurothiomalate	EGFR	M01CB01	Kinase	Tclin	1956
4706	sodium aurothiomalate	FYN	M01CB01	Kinase	Tclin	2534
4706	sodium aurothiomalate	TXNRD1	M01CB01	Enzyme	Tclin	7296
4706	sodium aurothiomalate	CTSL	M01CB01	Enzyme	Tclin	1514
4713	tofacitinib	JAK3	L04AA29	Kinase	Tclin	3718
4713	tofacitinib	ABL1	L04AA29	Kinase	Tclin	25
4713	tofacitinib	DCLK1	L04AA29	Kinase	Tchem	9201
4713	tofacitinib	CAMK1	L04AA29	Kinase	Tchem	8536
4713	tofacitinib	JAK2	L04AA29	Kinase	Tclin	3717
4713	tofacitinib	RPS6KA6	L04AA29	Kinase	Tchem	27330
4713	tofacitinib	RPS6KA1	L04AA29	Kinase	Tchem	6195
4713	tofacitinib	JAK2	L04AA29	Kinase	Tclin	3717
4713	tofacitinib	TYK2	L04AA29	Kinase	Tclin	7297
4713	tofacitinib	JAK1	L04AA29	Kinase	Tclin	3716
4713	tofacitinib	JAK2	L04AA29	Kinase	Tclin	3717
4713	tofacitinib	TYK2	L04AA29	Kinase	Tclin	7297
4713	tofacitinib	JAK1	L04AA29	Kinase	Tclin	3716
4713	tofacitinib	TYK2	L04AA29	Kinase	Tclin	7297
4713	tofacitinib	JAK1	L04AA29	Kinase	Tclin	3716
4713	tofacitinib	GRK7	L04AA29	Kinase	Tchem	131890
4713	tofacitinib	PKN2	L04AA29	Kinase	Tchem	5586
4713	tofacitinib	ROCK1	L04AA29	Kinase	Tclin	6093
4713	tofacitinib	LRRK2	L04AA29	Kinase	Tchem	120892
4713	tofacitinib	BMP2K	L04AA29	Kinase	Tchem	55589
4713	tofacitinib	MKNK2	L04AA29	Kinase	Tchem	2872
4713	tofacitinib	TYK2	L04AA29	Kinase	Tclin	7297
4713	tofacitinib	CAMK1D	L04AA29	Kinase	Tchem	57118
4713	tofacitinib	STK3	L04AA29	Kinase	Tchem	6788
4713	tofacitinib	RPS6KA2	L04AA29	Kinase	Tchem	6196
4713	tofacitinib	CAMK2A	L04AA29	Kinase	Tchem	815
4713	tofacitinib	ULK3	L04AA29	Kinase	Tchem	25989
4713	tofacitinib	ROCK2	L04AA29	Kinase	Tclin	9475
4713	tofacitinib	FYN	L04AA29	Kinase	Tclin	2534
4713	tofacitinib	PRKCD	L04AA29	Kinase	Tclin	5580
4713	tofacitinib	DCLK3	L04AA29	Kinase	Tchem	85443
4713	tofacitinib	RET	L04AA29	Kinase	Tclin	5979
4713	tofacitinib	DMPK	L04AA29	Kinase	Tchem	1760
4713	tofacitinib	LCK	L04AA29	Kinase	Tclin	3932
4713	tofacitinib	NUAK2	L04AA29	Kinase	Tchem	81788
4713	tofacitinib	CAMK2D	L04AA29	Kinase	Tchem	817
4713	tofacitinib	PKN1	L04AA29	Kinase	Tchem	5585
4713	tofacitinib	MAP4K2	L04AA29	Kinase	Tchem	5871
4713	tofacitinib	TNK1	L04AA29	Kinase	Tchem	8711
4713	tofacitinib	JAK1	L04AA29	Kinase	Tclin	3716
4713	tofacitinib	JAK2	L04AA29	Kinase	Tclin	3717
4713	tofacitinib	JAK1	L04AA29	Kinase	Tclin	3716
4713	tofacitinib	JAK3	L04AA29	Kinase	Tclin	3718
4715	cabozantinib	KDR	L01EX07	Kinase	Tclin	3791
4715	cabozantinib	MET	L01EX07	Kinase	Tclin	4233
4715	cabozantinib	RET	L01EX07	Kinase	Tclin	5979
4715	cabozantinib	TEK	L01EX07	Kinase	Tclin	7010
4715	cabozantinib	FLT3	L01EX07	Kinase	Tclin	2322
4715	cabozantinib	KIT	L01EX07	Kinase	Tclin	3815
4715	cabozantinib	MST1R	L01EX07	Kinase	Tchem	4486
4716	ponatinib	ABL1	L01EA05	Kinase	Tclin	25
4716	ponatinib	CSK	L01EA05	Kinase	Tchem	1445
4716	ponatinib	LYN	L01EA05	Kinase	Tclin	4067
4716	ponatinib	KIT	L01EA05	Kinase	Tclin	3815
4716	ponatinib	KDR	L01EA05	Kinase	Tclin	3791
4716	ponatinib	FGFR1	L01EA05	Kinase	Tclin	2260
4716	ponatinib	PDGFRA	L01EA05	Kinase	Tclin	5156
4716	ponatinib	FLT3	L01EA05	Kinase	Tclin	2322
4716	ponatinib	BCR	L01EA05	Kinase	Tclin	613
4716	ponatinib	ABL1	L01EA05	Kinase	Tclin	25
4716	ponatinib	BCR	L01EA05	Kinase	Tclin	613
4716	ponatinib	RET	L01EA05	Kinase	Tclin	5979
4716	ponatinib	SRC	L01EA05	Kinase	Tclin	6714
4716	ponatinib	CDK8	L01EA05	Kinase	Tchem	1024
4716	ponatinib	CDK19	L01EA05	Kinase	Tchem	23097
4718	teduglutide	GLP2R	A16AX08	GPCR	Tclin	9340
4719	daunorubicinol	ABCG2	NA	Transporter	Tchem	9429
4719	daunorubicinol	ABCC1	NA	Transporter	Tchem	4363
4719	daunorubicinol	TOP2A	NA	Enzyme	Tclin	7153
4719	daunorubicinol	ABCB1	NA	Transporter	Tchem	5243
4721	lomitapide	MTTP	C10AX12	Cytosolic other	Tclin	4547
4732	thioctic acid	ACHE	A16AX01	Enzyme	Tclin	43
4744	crofelemer	CFTR	A07XA06	Ion channel	Tclin	1080
4744	crofelemer	ANO1	A07XA06	Ion channel	Tclin	55107
4746	pomalidomide	CRBN	L04AX06	Cytosolic other	Tclin	51185
4749	ospemifene	ESR1	G03XC05	Nuclear hormone receptor	Tclin	2099
4752	levobetaxolol	ADRB1	NA	GPCR	Tclin	153
4752	levobetaxolol	ADRB2	NA	GPCR	Tclin	154
4757	dimethyl fumarate	KEAP1	L04AX07	Cytosolic other	Tclin	9817
4757	dimethyl fumarate	HCAR2	L04AX07	GPCR	Tclin	338442
4758	canagliflozin	SLC5A2	A10BK02, A10BD16	Transporter	Tclin	6524
4758	canagliflozin	SLC5A1	A10BK02, A10BD16	Transporter	Tclin	6523
4794	gramicidin	EDNRA	R02AB30	GPCR	Tclin	1909
4794	gramicidin	LCK	R02AB30	Kinase	Tclin	3932
4794	gramicidin	FYN	R02AB30	Kinase	Tclin	2534
4794	gramicidin	TBXAS1	R02AB30	Enzyme	Tchem	6916
4794	gramicidin	TACR2	R02AB30	GPCR	Tchem	6865
4794	gramicidin	MC4R	R02AB30	GPCR	Tclin	4160
4794	gramicidin	MC5R	R02AB30	GPCR	Tchem	4161
4797	sodium nitrite	CA2	V03AB08	Enzyme	Tclin	760
4797	sodium nitrite	CA1	V03AB08	Enzyme	Tclin	759
4799	vilanterol	ADRB2	R03AK10, R03AL03, R03AL08	GPCR	Tclin	154
4799	vilanterol	ADRB3	R03AK10, R03AL03, R03AL08	GPCR	Tclin	155
4799	vilanterol	ADRB1	R03AK10, R03AL03, R03AL08	GPCR	Tclin	153
4801	dabrafenib	BRAF	L01EC02	Kinase	Tclin	673
4801	dabrafenib	TGFBR1	L01EC02	Kinase	Tchem	7046
4801	dabrafenib	RAF1	L01EC02	Kinase	Tclin	5894
4802	trametinib	MAP2K2	L01EE01	Kinase	Tclin	5605
4802	trametinib	MAP2K1	L01EE01	Kinase	Tclin	5604
4804	palifermin	FGFR2	V03AF08	Kinase	Tclin	2263
4806	vortioxetine	HTR3A	N06AX26	Ion channel	Tclin	3359
4806	vortioxetine	HTR7	N06AX26	GPCR	Tclin	3363
4806	vortioxetine	HTR1B	N06AX26	GPCR	Tclin	3351
4806	vortioxetine	HTR1A	N06AX26	GPCR	Tclin	3350
4806	vortioxetine	SLC6A4	N06AX26	Transporter	Tclin	6532
4806	vortioxetine	HTR1D	N06AX26	GPCR	Tclin	3352
4806	vortioxetine	ADRB2	N06AX26	GPCR	Tclin	154
4806	vortioxetine	ADRB1	N06AX26	GPCR	Tclin	153
4806	vortioxetine	HRH2	N06AX26	GPCR	Tclin	3274
4806	vortioxetine	HTR2C	N06AX26	GPCR	Tclin	3358
4806	vortioxetine	HTR2A	N06AX26	GPCR	Tclin	3356
4806	vortioxetine	HRH1	N06AX26	GPCR	Tclin	3269
4806	vortioxetine	HTR5A	N06AX26	GPCR	Tchem	3361
4806	vortioxetine	HTR6	N06AX26	GPCR	Tchem	3362
4807	riociguat	PDE7B	C02KX05	Enzyme	Tclin	27115
4809	macitentan	EDNRA	C02KX04	GPCR	Tclin	1909
4809	macitentan	EDNRB	C02KX04	GPCR	Tclin	1910
4810	ibrutinib	BTK	L01EL01	Kinase	Tclin	695
4810	ibrutinib	LYN	L01EL01	Kinase	Tclin	4067
4810	ibrutinib	EGFR	L01EL01	Kinase	Tclin	1956
4810	ibrutinib	BMX	L01EL01	Kinase	Tchem	660
4810	ibrutinib	RET	L01EL01	Kinase	Tclin	5979
4810	ibrutinib	FGFR2	L01EL01	Kinase	Tclin	2263
4810	ibrutinib	BLK	L01EL01	Kinase	Tchem	640
4810	ibrutinib	FGR	L01EL01	Kinase	Tchem	2268
4810	ibrutinib	FYN	L01EL01	Kinase	Tclin	2534
4810	ibrutinib	HCK	L01EL01	Kinase	Tclin	3055
4810	ibrutinib	LCK	L01EL01	Kinase	Tclin	3932
4810	ibrutinib	SRC	L01EL01	Kinase	Tclin	6714
4810	ibrutinib	YES1	L01EL01	Kinase	Tclin	7525
4810	ibrutinib	ITK	L01EL01	Kinase	Tclin	3702
4810	ibrutinib	TXK	L01EL01	Kinase	Tchem	7294
4810	ibrutinib	ERBB2	L01EL01	Kinase	Tclin	2064
4810	ibrutinib	ERBB4	L01EL01	Kinase	Tclin	2066
4810	ibrutinib	JAK3	L01EL01	Kinase	Tclin	3718
4812	simeprevir	CTSS	J05AP05	Enzyme	Tchem	1520
4814	olodaterol	ADRB1	R03AC19, R03AL06	GPCR	Tclin	153
4814	olodaterol	ADRB2	R03AC19, R03AL06	GPCR	Tclin	154
4814	olodaterol	ADRB3	R03AC19, R03AL06	GPCR	Tclin	155
4815	lixisenatide	GLP1R	A10BJ03, A10AE54	GPCR	Tclin	2740
4816	umeclidinium	CHRM3	R03BB07, R03AL03, R03AL08	GPCR	Tclin	1131
4816	umeclidinium	CHRM2	R03BB07, R03AL03, R03AL08	GPCR	Tclin	1129
4816	umeclidinium	CHRM1	R03BB07, R03AL03, R03AL08	GPCR	Tclin	1128
4816	umeclidinium	CHRM4	R03BB07, R03AL03, R03AL08	GPCR	Tclin	1132
4816	umeclidinium	CHRM5	R03BB07, R03AL03, R03AL08	GPCR	Tclin	1133
4817	rifamycin	ABCB11	A07AA13, D06AX15, J04AB03, S01AA16, S02AA12	Transporter	Tchem	8647
4817	rifamycin	SLCO1B1	A07AA13, D06AX15, J04AB03, S01AA16, S02AA12	Transporter	Tchem	10599
4820	tasimelteon	MTNR1A	N05CH03	GPCR	Tclin	4543
4820	tasimelteon	MTNR1B	N05CH03	GPCR	Tclin	4544
4821	seractide	MC2R	NA	GPCR	Tclin	4158
4826	metreleptin	LEPR	A16AA07	Membrane receptor	Tclin	3953
4829	apremilast	PDE4D	L04AA32	Enzyme	Tclin	5144
4829	apremilast	PDE4A	L04AA32	Enzyme	Tclin	5141
4829	apremilast	PDE4C	L04AA32	Enzyme	Tclin	5143
4829	apremilast	PDE4B	L04AA32	Enzyme	Tclin	5142
4830	empagliflozin	SLC5A1	A10BK03, A10BD19, A10BD20	Transporter	Tclin	6523
4830	empagliflozin	SLC5A11	A10BK03, A10BD19, A10BD20	Transporter	Tchem	115584
4830	empagliflozin	SLC5A2	A10BK03, A10BD19, A10BD20	Transporter	Tclin	6524
4832	naloxegol	OPRM1	A06AH03	GPCR	Tclin	4988
4833	gemigliptin	DPP4	A10BH06, A10BD18, A10BH52	Enzyme	Tclin	1803
4833	gemigliptin	DPP9	A10BH06, A10BD18, A10BH52	Enzyme	Tchem	91039
4834	eliglustat	UGCG	A16AX10	Enzyme	Tclin	7357
4836	afamelanotide	MC1R	D02BB02	GPCR	Tclin	4157
4836	afamelanotide	MC4R	D02BB02	GPCR	Tclin	4160
4836	afamelanotide	MC3R	D02BB02	GPCR	Tchem	4159
4836	afamelanotide	MC5R	D02BB02	GPCR	Tchem	4161
4839	aprotinin	PLG	B02AB01	Enzyme	Tclin	5340
4839	aprotinin	KLKB1	B02AB01	Enzyme	Tclin	3818
4846	ecallantide	KLKB1	B06AC03	Enzyme	Tclin	3818
4848	somatropin	GHR	H01AC01	GPCR	Tclin	2690
4855	conjugated estrogens	ESR1	G03CA57, G03CC07	Nuclear hormone receptor	Tclin	2099
4855	conjugated estrogens	ESR2	G03CA57, G03CC07	Nuclear hormone receptor	Tclin	2100
4857	estrone sulphate	ESR1	NA	Nuclear hormone receptor	Tclin	2099
4857	estrone sulphate	ESR2	NA	Nuclear hormone receptor	Tclin	2100
4857	estrone sulphate	STS	NA	Enzyme	Tchem	412
4864	levomilnacipran	SLC6A4	NA	Transporter	Tclin	6532
4864	levomilnacipran	SLC6A2	NA	Transporter	Tclin	6530
4864	levomilnacipran	SLC6A3	NA	Transporter	Tclin	6531
4866	ceritinib	IGF1R	L01ED02	Kinase	Tclin	3480
4866	ceritinib	INSR	L01ED02	Kinase	Tclin	3643
4866	ceritinib	TSSK1B	L01ED02	Kinase	Tchem	83942
4866	ceritinib	ALK	L01ED02	Kinase	Tclin	238
4866	ceritinib	FGFR2	L01ED02	Kinase	Tclin	2263
4866	ceritinib	ABL1	L01ED02	Kinase	Tclin	25
4866	ceritinib	FLT3	L01ED02	Kinase	Tclin	2322
4866	ceritinib	EGFR	L01ED02	Kinase	Tclin	1956
4866	ceritinib	SRC	L01ED02	Kinase	Tclin	6714
4866	ceritinib	KDR	L01ED02	Kinase	Tclin	3791
4866	ceritinib	FGFR3	L01ED02	Kinase	Tclin	2261
4866	ceritinib	FGFR4	L01ED02	Kinase	Tclin	2264
4866	ceritinib	PDGFRA	L01ED02	Kinase	Tclin	5156
4866	ceritinib	MET	L01ED02	Kinase	Tclin	4233
4866	ceritinib	JAK2	L01ED02	Kinase	Tclin	3717
4866	ceritinib	JAK1	L01ED02	Kinase	Tclin	3716
4866	ceritinib	SYK	L01ED02	Kinase	Tclin	6850
4866	ceritinib	BTK	L01ED02	Kinase	Tclin	695
4866	ceritinib	FGR	L01ED02	Kinase	Tchem	2268
4866	ceritinib	JAK3	L01ED02	Kinase	Tclin	3718
4866	ceritinib	KCNH2	L01ED02	Ion channel	Tclin	3757
4866	ceritinib	NTRK1	L01ED02	Kinase	Tclin	4914
4866	ceritinib	KIT	L01ED02	Kinase	Tclin	3815
4866	ceritinib	MKNK2	L01ED02	Kinase	Tchem	2872
4866	ceritinib	LYN	L01ED02	Kinase	Tclin	4067
4866	ceritinib	ZAP70	L01ED02	Kinase	Tchem	7535
4866	ceritinib	CDK2	L01ED02	Kinase	Tchem	1017
4866	ceritinib	ROS1	L01ED02	Kinase	Tclin	6098
4866	ceritinib	ROCK2	L01ED02	Kinase	Tclin	9475
4866	ceritinib	RET	L01ED02	Kinase	Tclin	5979
4866	ceritinib	LCK	L01ED02	Kinase	Tclin	3932
4866	ceritinib	NTRK2	L01ED02	Kinase	Tclin	4915
4866	ceritinib	CDK4	L01ED02	Kinase	Tclin	1019
4870	vorapaxar	F2R	B01AC26	GPCR	Tclin	2149
4875	daclatasvir	KCNH2	J05AP07, J05AP58	Ion channel	Tclin	3757
4876	belinostat	HDAC4	L01XH04	Enzyme	Tclin	9759
4876	belinostat	HDAC10	L01XH04	Enzyme	Tclin	83933
4876	belinostat	HDAC11	L01XH04	Enzyme	Tclin	79885
4876	belinostat	HDAC8	L01XH04	Enzyme	Tclin	55869
4876	belinostat	HDAC9	L01XH04	Enzyme	Tclin	9734
4876	belinostat	HDAC6	L01XH04	Enzyme	Tclin	10013
4876	belinostat	HDAC1	L01XH04	Enzyme	Tclin	3065
4876	belinostat	HDAC3	L01XH04	Enzyme	Tclin	8841
4876	belinostat	HDAC2	L01XH04	Enzyme	Tclin	3066
4876	belinostat	HDAC5	L01XH04	Enzyme	Tclin	10014
4876	belinostat	HDAC7	L01XH04	Enzyme	Tclin	51564
4878	idelalisib	PIK3CD	L01EM01	Kinase	Tclin	5293
4878	idelalisib	PIK3CG	L01EM01	Kinase	Tclin	5294
4878	idelalisib	PIK3CB	L01EM01	Kinase	Tchem	5291
4878	idelalisib	PIK3CA	L01EM01	Kinase	Tclin	5290
4878	idelalisib	PRKDC	L01EM01	Kinase	Tchem	5591
4879	enoxaparin sodium	SERPINC1	B01AB05	Secreted	Tclin	462
4881	suvorexant	HCRTR1	N05CM19	GPCR	Tclin	3061
4881	suvorexant	HCRTR2	N05CM19	GPCR	Tclin	3062
4882	istradefylline	ADORA1	N04CX01	GPCR	Tclin	134
4882	istradefylline	ADORA2A	N04CX01	GPCR	Tclin	135
4882	istradefylline	ADORA3	N04CX01	GPCR	Tchem	140
4885	dulaglutide	GLP1R	A10BJ05	GPCR	Tclin	2740
4886	cetilistat	PNLIP	NA	Enzyme	Tclin	5406
4888	topiroxostat	XDH	NA	Enzyme	Tclin	7498
4890	ipragliflozin	SLC5A2	A10BK05	Transporter	Tclin	6524
4890	ipragliflozin	SLC5A1	A10BK05	Transporter	Tclin	6523
4891	luseogliflozin	SLC5A2	A10BK07	Transporter	Tclin	6524
4891	luseogliflozin	SLC5A1	A10BK07	Transporter	Tclin	6523
4892	tofogliflozin	SLC5A2	NA	Transporter	Tclin	6524
4892	tofogliflozin	SLC5A1	NA	Transporter	Tclin	6523
4893	tipiracil	TYMP	NA	Enzyme	Tclin	1890
4895	teneligliptin	DPP4	A10BH08	Enzyme	Tclin	1803
4895	teneligliptin	DPP8	A10BH08	Enzyme	Tchem	54878
4895	teneligliptin	DPP9	A10BH08	Enzyme	Tchem	91039
4896	anagliptin	DPP4	NA	Enzyme	Tclin	1803
4896	anagliptin	DPP8	NA	Enzyme	Tchem	54878
4896	anagliptin	DPP9	NA	Enzyme	Tchem	91039
4896	anagliptin	FAP	NA	Enzyme	Tchem	2191
4897	edoxaban	F10	B01AF03	Enzyme	Tclin	2159
4898	netupitant	TACR1	NA	GPCR	Tclin	6869
4900	diquafosol	P2RY2	NA	GPCR	Tclin	5029
4900	diquafosol	P2RY4	NA	GPCR	Tchem	5030
4901	insulin glargine	INSR	A10AE04, A10AE54	Kinase	Tclin	3643
4902	imidafenacin	CHRM3	NA	GPCR	Tclin	1131
4902	imidafenacin	CHRM1	NA	GPCR	Tclin	1128
4903	nintedanib	KDR	L01EX09	Kinase	Tclin	3791
4903	nintedanib	FGFR1	L01EX09	Kinase	Tclin	2260
4903	nintedanib	PDGFRA	L01EX09	Kinase	Tclin	5156
4903	nintedanib	FLT1	L01EX09	Kinase	Tclin	2321
4903	nintedanib	FLT4	L01EX09	Kinase	Tclin	2324
4903	nintedanib	MAPK10	L01EX09	Kinase	Tchem	5602
4903	nintedanib	MAP2K1	L01EX09	Kinase	Tclin	5604
4903	nintedanib	ABL1	L01EX09	Kinase	Tclin	25
4903	nintedanib	FLT3	L01EX09	Kinase	Tclin	2322
4903	nintedanib	PRKCQ	L01EX09	Kinase	Tchem	5588
4903	nintedanib	DCLK1	L01EX09	Kinase	Tchem	9201
4903	nintedanib	MUSK	L01EX09	Kinase	Tchem	4593
4903	nintedanib	SRC	L01EX09	Kinase	Tclin	6714
4903	nintedanib	CAMK1	L01EX09	Kinase	Tchem	8536
4903	nintedanib	FGFR3	L01EX09	Kinase	Tclin	2261
4903	nintedanib	STK35	L01EX09	Kinase	Tchem	140901
4903	nintedanib	INSR	L01EX09	Kinase	Tclin	3643
4903	nintedanib	FGFR4	L01EX09	Kinase	Tclin	2264
4903	nintedanib	SRPK1	L01EX09	Kinase	Tchem	6732
4903	nintedanib	RIOK3	L01EX09	Kinase	Tchem	8780
4903	nintedanib	MET	L01EX09	Kinase	Tclin	4233
4903	nintedanib	CSNK1E	L01EX09	Kinase	Tchem	1454
4903	nintedanib	MAP2K3	L01EX09	Kinase	Tchem	5606
4903	nintedanib	PAK3	L01EX09	Kinase	Tchem	5063
4903	nintedanib	EPHB4	L01EX09	Kinase	Tchem	2050
4903	nintedanib	JAK2	L01EX09	Kinase	Tclin	3717
4903	nintedanib	RPS6KA6	L01EX09	Kinase	Tchem	27330
4903	nintedanib	MARK3	L01EX09	Kinase	Tchem	4140
4903	nintedanib	RPS6KA1	L01EX09	Kinase	Tchem	6195
4903	nintedanib	MAP3K15	L01EX09	Kinase	Tchem	389840
4903	nintedanib	MAST1	L01EX09	Kinase	Tchem	22983
4903	nintedanib	MAP2K5	L01EX09	Kinase	Tchem	5607
4903	nintedanib	JAK1	L01EX09	Kinase	Tclin	3716
4903	nintedanib	CSNK1D	L01EX09	Kinase	Tchem	1453
4903	nintedanib	ITK	L01EX09	Kinase	Tclin	3702
4903	nintedanib	HIPK2	L01EX09	Kinase	Tchem	28996
4903	nintedanib	MELK	L01EX09	Kinase	Tchem	9833
4903	nintedanib	WEE1	L01EX09	Kinase	Tchem	7465
4903	nintedanib	BTK	L01EX09	Kinase	Tclin	695
4903	nintedanib	NUAK1	L01EX09	Kinase	Tchem	9891
4903	nintedanib	PRKD1	L01EX09	Kinase	Tchem	5587
4903	nintedanib	TBK1	L01EX09	Kinase	Tchem	29110
4903	nintedanib	ICK	L01EX09	Kinase	Tchem	22858
4903	nintedanib	EPHA1	L01EX09	Kinase	Tchem	2041
4903	nintedanib	MAP4K1	L01EX09	Kinase	Tchem	11184
4903	nintedanib	ERN1	L01EX09	Kinase	Tchem	2081
4903	nintedanib	MARK4	L01EX09	Kinase	Tchem	57787
4903	nintedanib	FGR	L01EX09	Kinase	Tchem	2268
4903	nintedanib	PRKD3	L01EX09	Kinase	Tchem	23683
4903	nintedanib	MAP3K7	L01EX09	Kinase	Tchem	6885
4903	nintedanib	CLK2	L01EX09	Kinase	Tchem	1196
4903	nintedanib	GRK7	L01EX09	Kinase	Tchem	131890
4903	nintedanib	FRK	L01EX09	Kinase	Tchem	2444
4903	nintedanib	MYLK4	L01EX09	Kinase	Tchem	340156
4903	nintedanib	CLK1	L01EX09	Kinase	Tchem	1195
4903	nintedanib	TTK	L01EX09	Kinase	Tchem	7272
4903	nintedanib	EPHA2	L01EX09	Kinase	Tclin	1969
4903	nintedanib	EPHA3	L01EX09	Kinase	Tchem	2042
4903	nintedanib	STK10	L01EX09	Kinase	Tchem	6793
4903	nintedanib	FER	L01EX09	Kinase	Tclin	2241
4903	nintedanib	STK16	L01EX09	Kinase	Tchem	8576
4903	nintedanib	STK17B	L01EX09	Kinase	Tchem	9262
4903	nintedanib	PLK4	L01EX09	Kinase	Tchem	10733
4903	nintedanib	AAK1	L01EX09	Kinase	Tchem	22848
4903	nintedanib	MARK2	L01EX09	Kinase	Tchem	2011
4903	nintedanib	JAK3	L01EX09	Kinase	Tclin	3718
4903	nintedanib	RPS6KA5	L01EX09	Kinase	Tchem	9252
4903	nintedanib	CSNK2A2	L01EX09	Kinase	Tchem	1459
4903	nintedanib	YES1	L01EX09	Kinase	Tclin	7525
4903	nintedanib	PKN2	L01EX09	Kinase	Tchem	5586
4903	nintedanib	HCK	L01EX09	Kinase	Tclin	3055
4903	nintedanib	AURKC	L01EX09	Kinase	Tchem	6795
4903	nintedanib	PHKG2	L01EX09	Kinase	Tchem	5261
4903	nintedanib	NTRK1	L01EX09	Kinase	Tclin	4914
4903	nintedanib	PDGFRB	L01EX09	Kinase	Tclin	5159
4903	nintedanib	FGFR2	L01EX09	Kinase	Tclin	2263
4903	nintedanib	RPS6KA3	L01EX09	Kinase	Tchem	6197
4903	nintedanib	HIPK4	L01EX09	Kinase	Tchem	147746
4903	nintedanib	MYLK	L01EX09	Kinase	Tchem	4638
4903	nintedanib	MAP3K10	L01EX09	Kinase	Tchem	4294
4903	nintedanib	MAP4K5	L01EX09	Kinase	Tchem	11183
4903	nintedanib	MINK1	L01EX09	Kinase	Tchem	50488
4903	nintedanib	LRRK2	L01EX09	Kinase	Tchem	120892
4903	nintedanib	IRAK4	L01EX09	Kinase	Tchem	51135
4903	nintedanib	INSRR	L01EX09	Kinase	Tchem	3645
4903	nintedanib	KIT	L01EX09	Kinase	Tclin	3815
4903	nintedanib	BMP2K	L01EX09	Kinase	Tchem	55589
4903	nintedanib	PAK5	L01EX09	Kinase	Tchem	57144
4903	nintedanib	STK17A	L01EX09	Kinase	Tchem	9263
4903	nintedanib	MAP3K11	L01EX09	Kinase	Tchem	4296
4903	nintedanib	IGF1R	L01EX09	Kinase	Tclin	3480
4903	nintedanib	EPHA6	L01EX09	Kinase	Tchem	285220
4903	nintedanib	TNIK	L01EX09	Kinase	Tchem	23043
4903	nintedanib	CAMKK2	L01EX09	Kinase	Tchem	10645
4903	nintedanib	RPS6KA4	L01EX09	Kinase	Tchem	8986
4903	nintedanib	AURKB	L01EX09	Kinase	Tchem	9212
4903	nintedanib	SLK	L01EX09	Kinase	Tchem	9748
4903	nintedanib	CLK4	L01EX09	Kinase	Tchem	57396
4903	nintedanib	DAPK2	L01EX09	Kinase	Tchem	23604
4903	nintedanib	TYK2	L01EX09	Kinase	Tclin	7297
4903	nintedanib	IRAK1	L01EX09	Kinase	Tchem	3654
4903	nintedanib	STK4	L01EX09	Kinase	Tchem	6789
4903	nintedanib	CAMKK1	L01EX09	Kinase	Tchem	84254
4903	nintedanib	CAMK1D	L01EX09	Kinase	Tchem	57118
4903	nintedanib	STK3	L01EX09	Kinase	Tchem	6788
4903	nintedanib	CAMK1G	L01EX09	Kinase	Tchem	57172
4903	nintedanib	PRKAA1	L01EX09	Kinase	Tclin	5562
4903	nintedanib	LYN	L01EX09	Kinase	Tclin	4067
4903	nintedanib	RPS6KA2	L01EX09	Kinase	Tchem	6196
4903	nintedanib	ULK2	L01EX09	Kinase	Tchem	9706
4903	nintedanib	PHKG1	L01EX09	Kinase	Tchem	5260
4903	nintedanib	EPHB1	L01EX09	Kinase	Tchem	2047
4903	nintedanib	TNK2	L01EX09	Kinase	Tclin	10188
4903	nintedanib	CDK16	L01EX09	Kinase	Tchem	5127
4903	nintedanib	MAP4K3	L01EX09	Kinase	Tchem	8491
4903	nintedanib	PTK2	L01EX09	Kinase	Tclin	5747
4903	nintedanib	CSNK2A1	L01EX09	Kinase	Tchem	1457
4903	nintedanib	NTRK3	L01EX09	Kinase	Tclin	4916
